Price,Close,High,Low,Open,Volume
Ticker,^STI,^STI,^STI,^STI,^STI
Date,,,,,
2011-05-20,3168.5400390625,3176.22998046875,3160.27001953125,3172.56005859375,0
2011-05-23,3110.47998046875,3168.5400390625,3106.679931640625,3168.5400390625,0
2011-05-24,3113.090087890625,3121.659912109375,3105.320068359375,3110.47998046875,0
2011-05-25,3118.64990234375,3118.64990234375,3092.800048828125,3113.090087890625,0
2011-05-26,3123.699951171875,3125.719970703125,3111.9599609375,3118.64990234375,0
2011-05-27,3135.52001953125,3154.52001953125,3123.699951171875,3123.699951171875,0
2011-05-31,3159.929931640625,3164.93994140625,3139.159912109375,3140.60009765625,0
2011-06-01,3172.8701171875,3181.530029296875,3157.199951171875,3159.929931640625,0
2011-06-02,3160.60009765625,3172.8701171875,3139.68994140625,3172.8701171875,0
2011-06-03,3145.669921875,3161.169921875,3138.2099609375,3160.60009765625,0
2011-06-06,3113.72998046875,3145.669921875,3106.31005859375,3145.669921875,0
2011-06-07,3115.949951171875,3117.320068359375,3088.9599609375,3113.72998046875,0
2011-06-08,3102.97998046875,3115.949951171875,3096.72998046875,3115.949951171875,0
2011-06-09,3097.570068359375,3114.300048828125,3096.080078125,3102.97998046875,0
2011-06-10,3078.35009765625,3109.27001953125,3076.510009765625,3097.570068359375,0
2011-06-13,3059.0400390625,3078.35009765625,3056.300048828125,3078.35009765625,0
2011-06-14,3057.389892578125,3069.340087890625,3040.219970703125,3059.0400390625,0
2011-06-15,3054.820068359375,3072.18994140625,3052.070068359375,3057.389892578125,0
2011-06-16,3020.1298828125,3054.820068359375,3011.760009765625,3054.820068359375,0
2011-06-17,3005.280029296875,3026.070068359375,2999.18994140625,3020.1298828125,0
2011-06-20,3013.60009765625,3033.159912109375,3005.280029296875,3005.280029296875,0
2011-06-21,3053.510009765625,3064.85009765625,3013.60009765625,3013.60009765625,0
2011-06-22,3042.830078125,3073.429931640625,3042.830078125,3053.510009765625,0
2011-06-23,3044.719970703125,3057.52001953125,3029.18994140625,3042.830078125,0
2011-06-24,3066.85009765625,3073.56005859375,3042.590087890625,3044.719970703125,0
2011-06-27,3048.280029296875,3066.85009765625,3033.860107421875,3066.85009765625,0
2011-06-28,3050.7900390625,3059.6201171875,3042.669921875,3048.280029296875,0
2011-06-29,3079.739990234375,3083.6201171875,3050.7900390625,3050.7900390625,0
2011-06-30,3120.43994140625,3127.47998046875,3079.739990234375,3079.739990234375,0
2011-07-01,3139.010009765625,3141.590087890625,3120.43994140625,3120.43994140625,0
2011-07-05,3129.68994140625,3155.699951171875,3123.7099609375,3153.43994140625,0
2011-07-06,3114.7099609375,3137.590087890625,3114.7099609375,3129.68994140625,0
2011-07-07,3125.8701171875,3133.929931640625,3114.7099609375,3114.7099609375,0
2011-07-08,3151.280029296875,3154.31005859375,3125.8701171875,3125.8701171875,0
2011-07-11,3117.3701171875,3151.280029296875,3116.0400390625,3151.280029296875,0
2011-07-12,3075.449951171875,3117.3701171875,3056.7099609375,3117.3701171875,0
2011-07-13,3088.419921875,3103.0400390625,3070.929931640625,3077.360107421875,0
2011-07-14,3088.699951171875,3101.97998046875,3078.570068359375,3088.419921875,0
2011-07-15,3084.239990234375,3095.909912109375,3079.669921875,3088.699951171875,0
2011-07-18,3078.949951171875,3094.31005859375,3065.889892578125,3084.239990234375,0
2011-07-19,3096.1201171875,3099.510009765625,3066.860107421875,3078.949951171875,0
2011-07-20,3126.530029296875,3129.260009765625,3096.1201171875,3096.1201171875,0
2011-07-21,3138.510009765625,3146.679931640625,3110.18994140625,3126.530029296875,0
2011-07-22,3182.949951171875,3183.97998046875,3138.510009765625,3138.510009765625,0
2011-07-25,3171.550048828125,3182.949951171875,3150.010009765625,3182.949951171875,0
2011-07-26,3186.570068359375,3186.570068359375,3165.320068359375,3171.550048828125,0
2011-07-27,3193.5400390625,3196.2900390625,3167.919921875,3186.570068359375,0
2011-07-28,3189.85009765625,3200.56005859375,3165.1201171875,3193.5400390625,0
2011-07-29,3189.260009765625,3197.300048828125,3172.969970703125,3189.85009765625,0
2011-08-01,3215.27001953125,3227.280029296875,3189.260009765625,3189.260009765625,0
2011-08-02,3177.090087890625,3215.27001953125,3172.7900390625,3215.27001953125,0
2011-08-03,3130.340087890625,3177.090087890625,3111.340087890625,3177.090087890625,0
2011-08-04,3107.010009765625,3138.169921875,3105.25,3130.340087890625,0
2011-08-05,2994.780029296875,3107.010009765625,2973.919921875,3107.010009765625,0
2011-08-08,2884.0,2994.780029296875,2847.0,2994.780029296875,0
2011-08-10,2821.090087890625,2913.1298828125,2821.090087890625,2884.0,0
2011-08-11,2796.219970703125,2824.389892578125,2720.2099609375,2821.090087890625,0
2011-08-12,2850.590087890625,2850.590087890625,2796.219970703125,2796.219970703125,0
2011-08-15,2874.39990234375,2885.0,2850.590087890625,2850.590087890625,0
2011-08-16,2832.72998046875,2890.050048828125,2828.739990234375,2874.39990234375,0
2011-08-17,2828.530029296875,2856.320068359375,2820.570068359375,2832.72998046875,0
2011-08-18,2824.9599609375,2859.3798828125,2816.510009765625,2828.530029296875,0
2011-08-19,2733.6298828125,2824.9599609375,2729.590087890625,2824.9599609375,0
2011-08-22,2731.81005859375,2749.75,2680.830078125,2733.6298828125,0
2011-08-23,2765.14990234375,2780.889892578125,2710.419921875,2731.81005859375,0
2011-08-24,2721.81005859375,2779.9599609375,2719.89990234375,2765.14990234375,0
2011-08-25,2765.739990234375,2774.60009765625,2719.89990234375,2719.89990234375,0
2011-08-26,2748.179931640625,2765.739990234375,2733.989990234375,2765.739990234375,0
2011-08-29,2791.889892578125,2803.43994140625,2748.179931640625,2748.179931640625,0
2011-08-31,2885.260009765625,2885.260009765625,2791.889892578125,2791.889892578125,0
2011-09-01,2867.179931640625,2910.280029296875,2856.22998046875,2885.260009765625,0
2011-09-02,2843.090087890625,2879.31005859375,2831.919921875,2867.179931640625,0
2011-09-05,2773.169921875,2843.090087890625,2752.43994140625,2843.090087890625,0
2011-09-06,2775.090087890625,2787.090087890625,2735.8701171875,2773.169921875,0
2011-09-07,2832.1298828125,2832.1298828125,2774.330078125,2774.330078125,0
2011-09-08,2856.89990234375,2856.89990234375,2821.68994140625,2832.1298828125,0
2011-09-09,2825.389892578125,2861.409912109375,2823.030029296875,2856.89990234375,0
2011-09-12,2743.580078125,2825.10009765625,2742.639892578125,2825.10009765625,0
2011-09-13,2729.3701171875,2781.419921875,2729.3701171875,2743.580078125,0
2011-09-14,2739.35009765625,2764.580078125,2704.360107421875,2729.3701171875,0
2011-09-15,2765.949951171875,2769.669921875,2739.35009765625,2739.35009765625,0
2011-09-16,2789.0400390625,2805.2900390625,2765.949951171875,2765.949951171875,0
2011-09-19,2757.22998046875,2789.0400390625,2752.679931640625,2789.0400390625,0
2011-09-20,2780.840087890625,2784.669921875,2749.199951171875,2757.22998046875,0
2011-09-21,2791.7900390625,2795.0,2758.06005859375,2780.840087890625,0
2011-09-22,2717.659912109375,2791.7900390625,2714.52001953125,2791.7900390625,0
2011-09-23,2698.800048828125,2720.530029296875,2659.010009765625,2720.530029296875,0
2011-09-26,2654.31005859375,2706.260009765625,2627.239990234375,2698.800048828125,0
2011-09-27,2725.909912109375,2731.429931640625,2654.31005859375,2654.31005859375,0
2011-09-28,2701.169921875,2727.330078125,2691.820068359375,2725.909912109375,0
2011-09-29,2708.1298828125,2708.1298828125,2669.9599609375,2701.169921875,0
2011-09-30,2675.159912109375,2720.5,2659.550048828125,2708.1298828125,0
2011-10-03,2621.39990234375,2675.159912109375,2604.820068359375,2675.159912109375,0
2011-10-04,2531.02001953125,2621.39990234375,2531.02001953125,2621.39990234375,0
2011-10-05,2528.7099609375,2557.35009765625,2521.949951171875,2531.02001953125,0
2011-10-06,2603.1201171875,2605.60009765625,2528.7099609375,2528.7099609375,0
2011-10-07,2640.300048828125,2662.0400390625,2603.1201171875,2603.1201171875,0
2011-10-10,2668.300048828125,2672.550048828125,2640.300048828125,2640.300048828125,0
2011-10-11,2693.050048828125,2732.300048828125,2668.300048828125,2668.300048828125,0
2011-10-12,2737.75,2739.489990234375,2670.320068359375,2693.050048828125,0
2011-10-13,2733.969970703125,2758.89990234375,2730.449951171875,2737.75,0
2011-10-14,2744.169921875,2751.22998046875,2718.14990234375,2733.969970703125,0
2011-10-17,2778.969970703125,2789.679931640625,2737.64990234375,2744.169921875,0
2011-10-18,2724.68994140625,2778.969970703125,2710.669921875,2778.969970703125,0
2011-10-19,2720.2099609375,2745.679931640625,2713.639892578125,2724.68994140625,0
2011-10-20,2694.010009765625,2720.72998046875,2685.340087890625,2720.2099609375,0
2011-10-21,2712.409912109375,2719.1201171875,2694.010009765625,2694.010009765625,0
2011-10-24,2760.949951171875,2776.93994140625,2712.409912109375,2712.409912109375,0
2011-10-25,2769.93994140625,2780.239990234375,2752.56005859375,2760.949951171875,0
2011-10-27,2847.570068359375,2862.010009765625,2764.820068359375,2769.93994140625,0
2011-10-28,2905.719970703125,2905.719970703125,2847.570068359375,2847.570068359375,0
2011-10-31,2855.77001953125,2905.719970703125,2855.77001953125,2905.719970703125,0
2011-11-01,2789.35009765625,2855.77001953125,2785.22998046875,2855.77001953125,0
2011-11-02,2834.75,2836.75,2754.68994140625,2789.35009765625,0
2011-11-03,2810.0400390625,2834.75,2781.27001953125,2834.75,0
2011-11-04,2848.239990234375,2868.489990234375,2810.0400390625,2810.0400390625,0
2011-11-08,2866.52001953125,2875.18994140625,2842.989990234375,2848.239990234375,0
2011-11-09,2858.659912109375,2880.1201171875,2853.4599609375,2866.52001953125,0
2011-11-10,2786.89990234375,2858.659912109375,2761.52001953125,2858.659912109375,0
2011-11-11,2790.93994140625,2799.260009765625,2780.97998046875,2786.89990234375,0
2011-11-14,2830.330078125,2842.550048828125,2790.93994140625,2790.93994140625,0
2011-11-15,2811.580078125,2830.139892578125,2811.580078125,2830.139892578125,0
2011-11-16,2807.43994140625,2831.3701171875,2772.7099609375,2811.580078125,0
2011-11-17,2778.25,2807.43994140625,2773.219970703125,2807.43994140625,0
2011-11-18,2730.340087890625,2778.25,2730.340087890625,2778.25,0
2011-11-21,2697.97998046875,2730.340087890625,2693.659912109375,2730.340087890625,0
2011-11-22,2717.199951171875,2718.18994140625,2690.5,2697.97998046875,0
2011-11-23,2676.570068359375,2717.199951171875,2666.5400390625,2717.199951171875,0
2011-11-25,2643.929931640625,2677.14990234375,2643.5400390625,2677.14990234375,0
2011-11-28,2694.429931640625,2698.1201171875,2643.929931640625,2643.929931640625,0
2011-11-29,2688.10009765625,2710.3701171875,2685.14990234375,2694.429931640625,0
2011-11-30,2702.4599609375,2705.97998046875,2677.659912109375,2688.10009765625,0
2011-12-01,2761.8798828125,2779.659912109375,2702.4599609375,2702.4599609375,0
2011-12-02,2773.360107421875,2773.360107421875,2736.570068359375,2761.8798828125,0
2011-12-05,2766.4599609375,2773.659912109375,2751.77001953125,2773.360107421875,0
2011-12-06,2749.239990234375,2766.22998046875,2736.090087890625,2766.22998046875,0
2011-12-07,2782.550048828125,2793.080078125,2749.239990234375,2749.239990234375,0
2011-12-08,2728.31005859375,2782.550048828125,2726.239990234375,2782.550048828125,0
2011-12-09,2694.60009765625,2728.31005859375,2681.989990234375,2728.31005859375,0
2011-12-12,2701.719970703125,2722.739990234375,2694.60009765625,2694.60009765625,0
2011-12-13,2685.739990234375,2701.719970703125,2673.169921875,2701.719970703125,0
2011-12-14,2672.389892578125,2687.330078125,2670.969970703125,2685.739990234375,0
2011-12-15,2635.25,2672.389892578125,2630.360107421875,2672.389892578125,0
2011-12-16,2659.219970703125,2667.3798828125,2635.25,2635.25,0
2011-12-19,2618.090087890625,2659.219970703125,2611.22998046875,2659.219970703125,0
2011-12-20,2614.449951171875,2628.4599609375,2606.52001953125,2618.090087890625,0
2011-12-21,2673.320068359375,2676.39990234375,2614.449951171875,2614.449951171875,0
2011-12-22,2664.800048828125,2673.320068359375,2659.010009765625,2673.320068359375,0
2011-12-23,2676.469970703125,2678.409912109375,2664.800048828125,2664.800048828125,0
2011-12-27,2673.6201171875,2680.239990234375,2669.39990234375,2676.469970703125,0
2011-12-28,2666.25,2683.030029296875,2661.070068359375,2673.6201171875,0
2011-12-29,2672.780029296875,2672.780029296875,2655.6201171875,2666.25,0
2011-12-30,2646.35009765625,2672.780029296875,2646.35009765625,2672.780029296875,0
2012-01-03,2688.360107421875,2693.22998046875,2646.35009765625,2646.35009765625,0
2012-01-04,2711.02001953125,2714.679931640625,2688.360107421875,2688.360107421875,0
2012-01-05,2713.02001953125,2733.860107421875,2708.2099609375,2711.02001953125,0
2012-01-06,2715.590087890625,2717.60009765625,2699.81005859375,2713.02001953125,0
2012-01-09,2691.280029296875,2715.590087890625,2683.14990234375,2715.590087890625,0
2012-01-10,2719.830078125,2721.6201171875,2691.280029296875,2691.280029296875,0
2012-01-11,2747.1298828125,2747.1298828125,2714.919921875,2719.830078125,0
2012-01-12,2743.659912109375,2759.77001953125,2732.31005859375,2747.1298828125,0
2012-01-13,2791.5400390625,2791.5400390625,2743.659912109375,2743.659912109375,0
2012-01-16,2756.489990234375,2791.5400390625,2746.60009765625,2791.5400390625,0
2012-01-17,2815.85009765625,2815.85009765625,2756.489990234375,2756.489990234375,0
2012-01-18,2795.39990234375,2824.719970703125,2792.56005859375,2815.85009765625,0
2012-01-19,2811.199951171875,2818.89990234375,2795.39990234375,2795.39990234375,0
2012-01-20,2849.3798828125,2852.4599609375,2811.199951171875,2811.199951171875,0
2012-01-25,2891.639892578125,2891.639892578125,2849.3798828125,2849.3798828125,0
2012-01-26,2894.429931640625,2917.590087890625,2876.159912109375,2891.639892578125,0
2012-01-27,2916.260009765625,2916.2900390625,2888.280029296875,2894.429931640625,0
2012-01-30,2888.2900390625,2916.260009765625,2881.679931640625,2916.260009765625,0
2012-01-31,2906.68994140625,2906.68994140625,2874.31005859375,2888.2900390625,0
2012-02-01,2904.760009765625,2906.68994140625,2883.489990234375,2906.68994140625,0
2012-02-02,2901.0400390625,2925.429931640625,2901.0400390625,2904.760009765625,0
2012-02-03,2917.949951171875,2931.77001953125,2901.0400390625,2901.0400390625,0
2012-02-06,2940.10009765625,2959.43994140625,2917.949951171875,2917.949951171875,0
2012-02-07,2957.780029296875,2963.18994140625,2940.10009765625,2940.10009765625,0
2012-02-08,2982.199951171875,2985.97998046875,2957.780029296875,2957.780029296875,0
2012-02-09,2981.169921875,2992.929931640625,2957.010009765625,2982.199951171875,0
2012-02-10,2960.0,2994.5,2954.56005859375,2981.169921875,0
2012-02-13,2976.340087890625,2978.330078125,2952.219970703125,2960.0,0
2012-02-14,2987.409912109375,2988.1298828125,2955.97998046875,2976.340087890625,0
2012-02-15,3011.679931640625,3014.760009765625,2982.6298828125,2987.409912109375,0
2012-02-16,2977.199951171875,3011.679931640625,2973.610107421875,3011.679931640625,0
2012-02-17,3000.590087890625,3010.669921875,2977.199951171875,2977.199951171875,0
2012-02-21,3025.070068359375,3031.449951171875,3003.6201171875,3021.18994140625,0
2012-02-22,2995.590087890625,3025.070068359375,2995.590087890625,3025.070068359375,0
2012-02-23,2968.340087890625,2995.590087890625,2956.659912109375,2995.590087890625,0
2012-02-24,2978.080078125,2978.080078125,2960.02001953125,2968.340087890625,0
2012-02-27,2946.780029296875,2983.510009765625,2946.570068359375,2978.080078125,0
2012-02-28,2969.72998046875,2970.43994140625,2945.3701171875,2946.780029296875,0
2012-02-29,2994.06005859375,2999.159912109375,2969.72998046875,2969.72998046875,0
2012-03-01,2978.840087890625,3010.5,2974.93994140625,2994.06005859375,0
2012-03-02,2993.489990234375,3003.1201171875,2978.840087890625,2978.840087890625,0
2012-03-05,2991.800048828125,2998.1201171875,2983.18994140625,2993.489990234375,0
2012-03-06,2932.010009765625,2993.580078125,2924.4599609375,2991.800048828125,0
2012-03-07,2913.159912109375,2932.010009765625,2906.580078125,2932.010009765625,0
2012-03-08,2970.3798828125,2970.3798828125,2913.159912109375,2913.159912109375,0
2012-03-09,2963.14990234375,2987.159912109375,2963.14990234375,2970.3798828125,0
2012-03-12,2966.110107421875,2973.679931640625,2958.93994140625,2963.14990234375,0
2012-03-13,2989.070068359375,2992.820068359375,2962.179931640625,2962.179931640625,0
2012-03-14,3026.39990234375,3027.610107421875,2989.070068359375,2989.070068359375,0
2012-03-15,3025.840087890625,3030.679931640625,3016.919921875,3026.39990234375,0
2012-03-16,3010.679931640625,3035.780029296875,3010.679931640625,3025.840087890625,0
2012-03-19,2990.090087890625,3029.919921875,2986.25,3010.679931640625,0
2012-03-20,3002.72998046875,3017.469970703125,2990.090087890625,2990.090087890625,0
2012-03-21,3005.6298828125,3008.780029296875,2989.550048828125,3002.72998046875,0
2012-03-22,2979.25,3009.75,2979.25,3005.6298828125,0
2012-03-23,2990.080078125,2994.2900390625,2979.25,2979.25,0
2012-03-26,2974.5,2994.929931640625,2974.5,2990.080078125,0
2012-03-27,3018.909912109375,3018.909912109375,2974.5,2974.5,0
2012-03-28,3010.489990234375,3018.909912109375,3000.139892578125,3018.909912109375,0
2012-03-29,2994.090087890625,3015.97998046875,2991.719970703125,3015.97998046875,0
2012-03-30,3010.4599609375,3012.1201171875,2994.090087890625,2994.090087890625,0
2012-04-02,3016.070068359375,3024.080078125,3010.4599609375,3010.4599609375,0
2012-04-03,3014.97998046875,3033.14990234375,3007.929931640625,3016.070068359375,0
2012-04-04,2985.0400390625,3014.97998046875,2985.0400390625,3014.97998046875,0
2012-04-05,2986.199951171875,3002.25,2965.340087890625,2985.0400390625,0
2012-04-09,2960.10009765625,2986.199951171875,2955.52001953125,2986.199951171875,0
2012-04-10,2982.43994140625,2982.43994140625,2960.10009765625,2960.10009765625,0
2012-04-11,2949.25,2982.43994140625,2946.2900390625,2982.43994140625,0
2012-04-12,2978.139892578125,2982.9599609375,2946.43994140625,2946.43994140625,0
2012-04-13,2987.820068359375,3006.31005859375,2978.139892578125,2978.139892578125,0
2012-04-16,2992.1201171875,2993.47998046875,2969.360107421875,2987.820068359375,0
2012-04-17,2986.590087890625,2996.639892578125,2967.47998046875,2992.1201171875,0
2012-04-18,3000.580078125,3007.610107421875,2986.590087890625,2986.590087890625,0
2012-04-19,3008.2099609375,3010.85009765625,2996.330078125,3000.580078125,0
2012-04-20,2994.47998046875,3009.159912109375,2992.6201171875,3008.2099609375,0
2012-04-23,2962.35009765625,2994.6298828125,2958.580078125,2994.47998046875,0
2012-04-24,2974.3701171875,2984.199951171875,2962.35009765625,2962.35009765625,0
2012-04-25,2979.780029296875,2983.56005859375,2970.050048828125,2974.3701171875,0
2012-04-26,2981.469970703125,2989.590087890625,2970.47998046875,2979.780029296875,0
2012-04-27,2981.580078125,2995.929931640625,2975.239990234375,2981.469970703125,0
2012-04-30,2978.570068359375,2982.139892578125,2966.530029296875,2981.580078125,0
2012-05-02,3006.139892578125,3006.139892578125,2978.570068359375,2978.570068359375,0
2012-05-03,3000.93994140625,3013.340087890625,3000.93994140625,3006.139892578125,0
2012-05-04,2990.590087890625,3000.93994140625,2987.989990234375,3000.93994140625,0
2012-05-07,2924.949951171875,2990.590087890625,2918.139892578125,2990.590087890625,0
2012-05-08,2931.97998046875,2944.409912109375,2924.949951171875,2924.949951171875,0
2012-05-09,2900.909912109375,2931.97998046875,2900.909912109375,2931.97998046875,0
2012-05-10,2903.60009765625,2904.8798828125,2887.820068359375,2900.909912109375,0
2012-05-11,2887.340087890625,2903.60009765625,2874.340087890625,2903.60009765625,0
2012-05-14,2864.1201171875,2898.85009765625,2861.22998046875,2883.39990234375,0
2012-05-15,2876.699951171875,2889.419921875,2850.610107421875,2864.1201171875,0
2012-05-16,2831.14990234375,2876.699951171875,2826.280029296875,2876.699951171875,0
2012-05-17,2822.610107421875,2849.909912109375,2822.610107421875,2831.14990234375,0
2012-05-18,2779.10009765625,2822.610107421875,2762.81005859375,2822.610107421875,0
2012-05-22,2823.75,2831.22998046875,2790.159912109375,2790.159912109375,0
2012-05-23,2780.419921875,2823.75,2780.419921875,2823.75,0
2012-05-24,2779.530029296875,2792.360107421875,2774.8798828125,2780.419921875,0
2012-05-25,2772.75,2787.3701171875,2765.080078125,2779.530029296875,0
2012-05-28,2787.219970703125,2796.75,2758.409912109375,2772.75,0
2012-05-29,2801.85009765625,2811.18994140625,2777.8798828125,2787.219970703125,0
2012-05-30,2783.949951171875,2801.85009765625,2779.31005859375,2801.85009765625,0
2012-05-31,2772.5400390625,2783.949951171875,2760.89990234375,2783.949951171875,0
2012-06-01,2745.7099609375,2772.5400390625,2737.989990234375,2772.5400390625,0
2012-06-06,2760.830078125,2765.969970703125,2712.31005859375,2712.31005859375,0
2012-06-07,2759.260009765625,2778.469970703125,2755.10009765625,2760.830078125,0
2012-06-08,2737.889892578125,2760.25,2735.590087890625,2759.260009765625,0
2012-06-11,2787.81005859375,2790.18994140625,2737.889892578125,2737.889892578125,0
2012-06-12,2797.080078125,2797.080078125,2760.260009765625,2787.81005859375,0
2012-06-13,2786.8798828125,2797.080078125,2776.02001953125,2797.080078125,0
2012-06-14,2773.81005859375,2786.8798828125,2767.580078125,2786.8798828125,0
2012-06-15,2811.0,2814.0,2772.469970703125,2773.81005859375,0
2012-06-18,2824.219970703125,2850.6298828125,2811.0,2811.0,0
2012-06-19,2842.409912109375,2845.090087890625,2824.219970703125,2824.219970703125,0
2012-06-20,2855.679931640625,2861.530029296875,2842.409912109375,2842.409912109375,0
2012-06-21,2830.14990234375,2855.679931640625,2826.280029296875,2855.679931640625,0
2012-06-22,2828.090087890625,2830.14990234375,2798.840087890625,2830.14990234375,0
2012-06-25,2815.260009765625,2828.090087890625,2808.830078125,2828.090087890625,0
2012-06-26,2805.6298828125,2815.639892578125,2802.919921875,2815.260009765625,0
2012-06-27,2841.60009765625,2846.090087890625,2802.27001953125,2805.6298828125,0
2012-06-28,2846.820068359375,2869.2900390625,2841.60009765625,2841.60009765625,0
2012-06-29,2878.449951171875,2897.9599609375,2846.820068359375,2846.820068359375,0
2012-07-02,2910.590087890625,2913.360107421875,2878.449951171875,2878.449951171875,0
2012-07-03,2945.330078125,2945.330078125,2909.330078125,2910.590087890625,0
2012-07-05,2971.469970703125,2971.469970703125,2942.68994140625,2948.77001953125,0
2012-07-06,2978.550048828125,2980.780029296875,2956.5400390625,2971.469970703125,0
2012-07-09,2929.080078125,2978.550048828125,2929.080078125,2978.550048828125,0
2012-07-10,2964.6201171875,2966.219970703125,2929.080078125,2929.080078125,0
2012-07-11,2989.31005859375,2995.3798828125,2941.27001953125,2964.6201171875,0
2012-07-12,2972.0400390625,2989.31005859375,2966.52001953125,2989.31005859375,0
2012-07-13,2995.56005859375,2999.340087890625,2970.52001953125,2972.0400390625,0
2012-07-16,2998.75,3004.340087890625,2990.239990234375,2995.56005859375,0
2012-07-17,3014.800048828125,3027.070068359375,2995.429931640625,2998.75,0
2012-07-18,3017.2099609375,3024.68994140625,3000.580078125,3014.800048828125,0
2012-07-19,3028.9599609375,3039.77001953125,3017.2099609375,3017.2099609375,0
2012-07-20,3015.530029296875,3028.9599609375,3005.81005859375,3028.9599609375,0
2012-07-23,2982.489990234375,3015.530029296875,2973.929931640625,3015.530029296875,0
2012-07-24,3002.010009765625,3007.18994140625,2982.489990234375,2982.489990234375,0
2012-07-25,2990.919921875,2998.43994140625,2976.300048828125,2998.43994140625,0
2012-07-26,3004.570068359375,3026.489990234375,2990.919921875,2990.919921875,0
2012-07-27,2998.489990234375,3029.530029296875,2998.010009765625,3004.570068359375,0
2012-07-30,3032.800048828125,3039.35009765625,2998.489990234375,2998.489990234375,0
2012-07-31,3036.39990234375,3040.110107421875,2985.429931640625,3032.800048828125,0
2012-08-01,3051.080078125,3054.89990234375,3016.6298828125,3036.39990234375,0
2012-08-02,3036.18994140625,3055.080078125,3032.75,3051.080078125,0
2012-08-03,3051.330078125,3056.070068359375,3021.429931640625,3036.18994140625,0
2012-08-06,3071.820068359375,3086.179931640625,3051.330078125,3051.330078125,0
2012-08-07,3067.739990234375,3086.93994140625,3066.530029296875,3071.820068359375,0
2012-08-08,3052.25,3077.659912109375,3044.199951171875,3067.739990234375,0
2012-08-10,3054.199951171875,3062.409912109375,3042.419921875,3052.25,0
2012-08-13,3064.81005859375,3067.6201171875,3044.530029296875,3054.199951171875,0
2012-08-14,3087.840087890625,3088.449951171875,3064.81005859375,3064.81005859375,0
2012-08-15,3062.110107421875,3087.840087890625,3056.639892578125,3087.840087890625,0
2012-08-16,3062.889892578125,3081.52001953125,3060.610107421875,3062.110107421875,0
2012-08-17,3062.110107421875,3075.06005859375,3059.639892578125,3062.889892578125,0
2012-08-21,3065.77001953125,3072.159912109375,3060.760009765625,3062.110107421875,0
2012-08-22,3049.469970703125,3065.77001953125,3032.56005859375,3065.77001953125,0
2012-08-23,3056.3701171875,3071.909912109375,3049.469970703125,3049.469970703125,0
2012-08-24,3050.489990234375,3056.3701171875,3036.679931640625,3056.3701171875,0
2012-08-27,3044.489990234375,3059.5400390625,3041.699951171875,3050.489990234375,0
2012-08-28,3040.070068359375,3048.969970703125,3039.929931640625,3044.489990234375,0
2012-08-29,3041.570068359375,3054.169921875,3040.070068359375,3040.070068359375,0
2012-08-30,3011.820068359375,3041.570068359375,3004.760009765625,3041.570068359375,0
2012-08-31,3025.4599609375,3025.4599609375,3005.919921875,3011.820068359375,0
2012-09-03,3017.219970703125,3028.800048828125,3012.81005859375,3025.4599609375,0
2012-09-04,3011.550048828125,3029.22998046875,3010.510009765625,3017.219970703125,0
2012-09-05,2995.89990234375,3011.550048828125,2986.239990234375,3011.550048828125,0
2012-09-06,2989.260009765625,2995.89990234375,2977.639892578125,2995.89990234375,0
2012-09-07,3011.699951171875,3021.77001953125,2989.260009765625,2989.260009765625,0
2012-09-10,3008.719970703125,3021.219970703125,3006.889892578125,3011.699951171875,0
2012-09-11,3016.39990234375,3019.6298828125,3004.719970703125,3008.719970703125,0
2012-09-12,3029.659912109375,3035.800048828125,3016.39990234375,3016.39990234375,0
2012-09-13,3030.139892578125,3033.60009765625,3013.340087890625,3029.659912109375,0
2012-09-14,3070.419921875,3074.860107421875,3030.139892578125,3030.139892578125,0
2012-09-17,3078.719970703125,3088.35009765625,3070.419921875,3070.419921875,0
2012-09-18,3067.97998046875,3078.719970703125,3065.530029296875,3078.719970703125,0
2012-09-19,3075.6298828125,3085.469970703125,3067.97998046875,3067.97998046875,0
2012-09-20,3062.610107421875,3076.35009765625,3057.739990234375,3075.6298828125,0
2012-09-21,3078.22998046875,3084.4599609375,3062.610107421875,3062.610107421875,0
2012-09-24,3067.929931640625,3078.22998046875,3054.929931640625,3078.22998046875,0
2012-09-25,3067.1298828125,3078.320068359375,3066.0400390625,3067.929931640625,0
2012-09-26,3046.679931640625,3067.1298828125,3038.429931640625,3067.1298828125,0
2012-09-27,3059.429931640625,3066.800048828125,3040.889892578125,3046.679931640625,0
2012-09-28,3060.340087890625,3073.080078125,3056.510009765625,3059.429931640625,0
2012-10-01,3057.860107421875,3060.340087890625,3043.81005859375,3060.340087890625,0
2012-10-02,3079.139892578125,3080.949951171875,3057.860107421875,3057.860107421875,0
2012-10-03,3077.139892578125,3082.239990234375,3065.9599609375,3079.139892578125,0
2012-10-04,3086.639892578125,3086.639892578125,3069.8798828125,3077.139892578125,0
2012-10-05,3107.8701171875,3110.860107421875,3081.64990234375,3086.639892578125,0
2012-10-08,3076.64990234375,3107.8701171875,3072.469970703125,3107.8701171875,0
2012-10-09,3065.909912109375,3083.56005859375,3063.780029296875,3076.64990234375,0
2012-10-10,3033.81005859375,3065.909912109375,3031.5,3065.909912109375,0
2012-10-11,3032.659912109375,3037.580078125,3021.919921875,3033.81005859375,0
2012-10-12,3041.75,3049.139892578125,3027.8701171875,3032.659912109375,0
2012-10-15,3043.050048828125,3050.659912109375,3029.75,3041.75,0
